0,244883870,100613788
1,196202688,101335454
2,84692697,227941778
3,26483348,171846924
4,193778453,130729737
5,128218490,220711611
6,167034043,88541347
7,152477653,123945213
8,101204372,116555310
9,198903783,180910452
10,185769359,112002047
11,269448747,132393090
12,150777728,177783227
13,166051613,63106942
14,180488185,208952780
15,116286647,49605617
16,115011004,249393534
17,264092223,183833540
18,39794400,176116695
19,72997745,276375087
20,117568530,217545585
21,46426184,207954935
22,241532770,178557122
23,131854891,159555093
24,109654809,66988398
25,188884545,204963027
26,193371513,168667808
27,243876953,165728233
28,179469163,165279465
29,184789075,132273172
30,162886270,118679755
31,228138990,201465890
32,120367982,257207613
33,211267163,153778710
34,299654197,195110875
35,200252257,161973573
36,152061075,188219192
37,292363820,247158613
38,229810241,147210469
39,166620213,17641887
40,225012553,225570537
41,166039305,114703486
42,132858799,272431324
43,189011387,263866481
44,83224057,181234750
45,108137926,184017795
46,127593527,43585221
47,229434915,187345391
48,146588743,139895385
49,201556465,228151870
50,167135947,135736553
51,218586030,199811558
52,294149580,70170985
53,148501405,155355285
54,176915385,210084569
55,162722352,207208064
56,288394686,121092604
57,172907472,20582718
58,233880925,220314713
59,235057390,214699515
60,274979143,122775557
61,210605412,126741885
62,192693091,75110856
63,217599048,141713090
64,173483840,242174910
65,196874157,191809765
66,204780572,142456746
67,320604578,36037045
68,241246624,43540373
69,191039212,168959850
70,215928229,113390330
71,185454064,254559379
72,207595314,120637729
73,216403943,169476929
74,181503641,106659378
75,217595961,184451033
76,108227105,206389972
77,162107850,123339372
78,217072906,247606670
79,199548370,340673724
80,282203525,200072058
81,213462650,224141781
82,221871057,164939325
83,222905558,179757895
84,189877450,148231310
85,100873238,235090984
86,196991688,150996698
87,116959975,283998108
88,239756933,58733541
89,126524412,215537610
90,75835112,226953834
91,193694912,278544360
92,194140745,200546058
93,203938149,290512534
94,253206100,246425653
95,44643956,207772477
96,274035726,165833835
97,169931822,234215309
98,155635569,313355447
99,111943294,168290575
100,283036136,215594807
101,239196825,186878555
102,229322868,67297291
103,218707757,225438155
104,189946905,279336960
105,247901155,187430044
106,97453890,281398492
107,119457450,102055277
108,334170223,222456122
109,282739277,198445677
110,82250369,246533094
111,253944610,257979040
112,327629580,363446508
113,193381010,257496085
114,168126915,270271565
115,235046843,170541931
116,161590883,222201286
117,265239555,267383270
118,190153812,176284711
119,161524343,164873640
120,127925859,178424764
121,173771008,134141925
122,182679490,157187514
123,252587881,106675599
124,177282314,208158547
125,121197788,117803097
126,70115295,269569560
127,219891573,221343055
128,153079120,142836376
129,191333475,231137672
130,171806775,215954833
131,189733574,220819693
132,213918952,178170770
133,239155985,254090695
134,261158904,287967064
135,174691668,206562338
136,141852223,277647298
137,247732202,248120435
138,192845326,254925495
139,177779577,229742115
140,160326581,318277776
141,231238155,194153316
142,284339165,199692267
143,156354130,215768158
144,127178876,167781426
145,208394208,207417269
146,178878647,239037350
147,237227503,170302801
148,127574660,340542473
149,165831162,170296627
150,138138231,217083525
151,272765658,202754675
152,66846027,157638570
153,334982610,273916691
154,273543630,103265812
155,213412957,225061183
156,224729935,115621565
157,56800793,185347432
158,232225687,263537637
159,147131321,299058004
160,209392401,265408860
161,259124887,153524555
162,303758838,167985510
163,372086300,313680542
164,146106922,333246887
165,153453522,368829778
166,241723322,233134699
167,247676000,270466224
168,304363075,371334323
169,257122096,207663310
170,177421502,215863415
171,262597469,320110742
172,199144163,85590089
173,212016365,323755035
174,238531373,265787902
175,188769958,373418640
176,207041133,297553705
177,240669090,250109020
178,233613233,216531337
179,233809067,317300858
180,345014765,315500002
181,274601930,268532528
182,241999834,124791967
183,248908832,233927120
184,243552998,252996473
185,263327270,249620260
186,215454200,258744525
187,151723662,258617753
188,306351390,159583545
189,223239931,289443185
190,178134604,222460172
191,218975320,264378963
192,354653798,255159965
193,264836181,272038021
194,176617178,277449216
195,302537056,281565678
196,235043900,251718455
197,231798632,225712472
198,318296517,385215558
199,319861168,171337210
200,336645715,301987377
