0,263579768,301548148
1,4525928923,4395591905
2,7534419131,7674666553
3,8311032902,7993903005
4,11216609298,13221122675
5,14961818908,14645230920
6,18290598194,16234880776
7,20295976557,18289756543
8,19868760454,21077334415
9,22175316800,24784725174
10,26202532114,25653334118
11,25169122838,26404340369
12,30464803359,29171598779
13,30554349503,30148231177
14,31282280974,31120583920
15,32927557250,40491726318
16,39971867750,35452416569
17,37848753252,35758101726
18,40612795776,36372153980
19,38973258082,39400311636
20,39827918883,39308496715
21,40895913576,43533281316
22,45547107879,47913838871
23,43080334065,51759713641
24,55829796391,50253274020
25,55309873917,54468736640
26,58079147748,58043643480
27,57426748807,58627566025
28,57074813613,59678451261
29,61824007361,59940776691
30,63939846049,63588979611
31,63315243051,65938279548
32,66376184347,67849073628
33,66537382852,65720827806
34,71506025541,69618765495
35,74600550458,73833420063
36,76295339301,76600965700
37,77134783433,74379354264
38,78625716581,80380956666
39,78087338111,81631758908
40,87420027030,83105753878
41,81549516710,84023754427
42,84644042537,84364455764
43,85731851770,84315307331
44,91401781801,86819698778
45,85907382129,89430057927
46,98908675386,89988831862
47,95173520516,97090464221
48,95911067073,95181500712
49,95993248644,96908823990
50,95632209834,103848230757
