0,300710656,359668734
1,4573932746,4484860461
2,7381863907,7687399324
3,8489645646,8562516352
4,11130133418,13375833764
5,14374759370,14311083134
6,17772363963,17612535120
7,20775863410,18517437116
8,19981632042,21393090690
9,22328134857,25098361742
10,25967931885,25964552759
11,25551763077,26710109666
12,30836432512,28889897499
13,30322460853,29292403969
14,31507762849,31385542075
15,33037922550,40500681834
16,39906320266,35959921929
17,37389152866,35275666235
18,40690475215,36597302775
19,39108105856,39511554383
20,40236547781,39142593618
21,41005213698,43025478238
22,45586704736,47608081407
23,43453731128,51279432937
24,56269731710,50168449717
25,55191596215,54446229766
26,57987322931,57153854076
27,57985271951,57903637242
28,57078627628,60061996475
29,61765610307,60269270453
30,63438481909,62932438964
31,63198571556,66172676012
32,67416926074,67760221202
33,66646888492,66113998566
34,72855295650,69545403994
35,74391633749,74280331685
36,76241042178,76587696172
37,77319271513,74548395451
38,78592750748,80401647803
39,77971118287,81564434222
40,87751632742,83015722977
41,81593007672,84103173520
42,84721702653,84246009371
43,85513524754,84640712732
44,91467211788,86701464665
45,86155812580,89638435189
46,99133437899,90074758317
47,95345873427,97135520461
48,97178494884,94547444537
49,95984084553,97099213024
50,95768447483,104003541425
