0,50701243,63828035
1,46467566,57354369
2,40199311,82499555
3,38263159,123437717
4,27771787,69115674
5,98449789,52916010
6,83800988,46032023
7,67341818,40735700
8,81837200,75355168
9,81630867,42297722
10,46472883,67548950
11,40184830,30601525
12,39481235,44222152
13,39007290,74685702
14,16765395,45189110
15,92467473,42340547
16,50813097,34113553
17,24314875,88326528
18,41269319,72116239
19,60401554,85393225
20,52872032,56998320
21,18257342,50750769
22,18866907,38324770
23,77759099,69636929
24,46681368,53527764
25,51700810,49426997
26,16550780,44268993
27,74064828,64936354
28,63521595,101342383
29,107370188,54289104
30,88662366,102413005
31,83453165,38215985
32,108028042,51095003
33,27653100,43984151
34,55654925,38772563
35,84834703,66717961
36,48129298,61404600
37,63749382,56509075
38,32227370,102369985
39,50742032,46696979
40,46492951,47309663
41,19740242,54932006
42,60359327,61405173
43,65728440,156912160
44,129136453,48630107
45,29150372,33332331
46,116701897,63032646
47,112869045,43566057
48,55454616,56264665
49,67498502,36840066
50,52077928,65498853
51,100936154,106766942
52,23835605,188345633
53,67825573,107572976
54,45112911,53123875
55,67382743,54720931
56,32176816,52107982
57,71683202,135679563
58,49930140,139056188
59,167571813,55291692
60,120082140,47577902
61,43475054,50278167
62,55347017,46823326
63,22912352,31831237
64,40543063,33548868
65,41001431,25209255
66,184668837,85385302
67,47418707,61841798
68,56740100,71914146
69,41661564,30095174
70,82597224,36411636
71,39959573,64484505
72,49560787,73588622
73,31999436,40882115
74,50797650,69524430
75,65182995,89245200
76,28128590,59060338
77,82052010,62908283
78,148970823,97809617
79,132855322,45729351
80,20927716,54937720
81,115471122,50926448
82,40276344,65776070
83,58214600,41607495
84,144527215,106958545
85,63311655,42232952
86,114989327,75728432
87,32834230,55818237
88,85198475,58456428
89,27637710,66058047
90,25236439,39921318
91,76814956,43893700
92,44224830,63456435
93,32345378,68417289
94,40559670,57450951
95,47005462,19477040
96,43902921,95993379
97,55751027,44181487
98,53210750,35138897
99,31318238,49916542
100,63800295,55889337
101,98962278,62407437
102,39457241,55290079
103,22315675,35330722
104,59576170,30677228
105,36231894,61948448
106,75993830,62077152
107,51901509,99009993
108,50738464,40991900
109,41972193,70960511
110,140870060,43272612
111,40238092,65672830
112,90431559,67669665
113,27094327,46117022
114,115094213,91056734
115,91296463,138527856
116,69604263,95800147
117,40239908,106749068
118,52941981,35421729
119,88187323,45660676
120,32441981,69066070
121,103592853,72290846
122,100039375,67164922
123,42749885,53088667
124,37506655,37967473
125,42041232,97203625
126,33728494,35565904
127,37329765,38519440
128,37358673,30246120
129,62491658,113039843
130,78005951,53393768
131,49197190,57476426
132,39453218,61803721
133,131422662,68269770
134,71215093,40419312
135,41290634,77660453
136,35942250,108313022
137,114475875,58225280
138,102620052,72803398
139,34304553,54551157
140,75755440,147241018
141,51657727,67280720
142,35865800,71663428
143,80671658,30445492
144,47128244,96214992
145,100823540,25018569
146,40704691,110113856
147,62349147,78616152
148,37454900,61690988
149,33476704,74735453
150,66758725,100704668
151,45731165,35767927
152,72817510,153782298
153,23290018,45289862
154,34229375,40531956
155,48109223,30676669
156,26423573,92257527
157,49177909,78711300
158,113119590,81754430
159,41032055,46232062
160,79910051,47399159
161,19778407,49072270
162,60040735,38317838
163,204201190,43858390
164,44061056,58406176
165,67188223,74479965
166,97523894,155044839
167,53600728,129439638
168,135099000,30949400
169,80465061,37829977
170,41087579,84719596
171,136842093,72436965
172,37682565,58473478
173,64075375,60775827
174,39159902,39283838
175,105826788,43261960
176,49080688,52567352
177,95208899,61437324
178,194881064,111038820
179,20068785,70915287
180,40201972,32801537
181,111691548,67204192
182,46837306,33255400
183,53564665,49994400
184,28082088,36495637
185,38098984,80110608
186,27146920,72021332
187,31990488,87865762
188,67577924,43893340
189,63396963,33729834
190,36811677,45978477
191,55505524,67142919
192,45746069,52631998
193,62158242,41875630
194,38842993,23665500
195,128066268,106294965
196,81930728,47514590
197,43861219,85749797
198,27993103,111321413
199,51650297,48320077
200,65413802,49406553
