0,278706575,83018628
1,211699629,131953568
2,238298783,107122295
3,126653846,40016922
4,189978240,83262972
5,155248702,64893296
6,148248587,182226200
7,185633757,161163653
8,126862656,99049410
9,129719525,215326135
10,165536945,210490098
11,68028807,222590222
12,91676338,150150959
13,62977148,146172027
14,106664639,127391412
15,155312115,137804980
16,252312520,231276491
17,99702805,168212731
18,99193420,248112096
19,158599657,179082216
20,106506898,149484195
21,79346720,211908931
22,134003020,144884965
23,256116527,110638783
24,112762300,69597275
25,100431125,87015780
26,105436197,125806088
27,175760381,260609905
28,120068441,78015842
29,108997082,162653782
30,180479248,177133592
31,36083991,182616011
32,58770058,69807021
33,141266940,201760925
34,49226313,212184141
35,163196460,26508736
36,175556076,125218070
37,188967980,289319225
38,118001759,178050704
39,67129868,197028584
40,119164520,65663412
41,43375157,51514693
42,109958407,43286368
43,129556572,177557506
44,70579934,167493241
45,213986521,92730205
46,102629522,128672834
47,266048335,295987200
48,78576414,119364197
49,189918634,79591792
50,232290066,192914105
51,150745103,94127483
52,87602072,54767768
53,120152217,167519640
54,206567208,179234128
55,40102399,187111208
56,114228601,57666409
57,81106060,152633553
58,180581520,117796782
59,40890040,70054287
60,123257973,115904658
61,195187500,267230985
62,144491476,136108962
63,164081783,127226327
64,131542997,81267688
65,135084360,175350353
66,149789923,80372695
67,168791185,171269302
68,99906798,67083440
69,143888874,156556345
70,157198429,193165330
71,153523569,41279093
72,134618038,136163500
73,115300524,151933373
74,100242255,126387925
75,218202648,185161866
76,178525435,110446291
77,211883379,122216128
78,68754872,196340015
79,114436733,66760170
80,136767958,132636207
81,174448260,263939767
82,129367635,178649469
83,65440368,164991292
84,51849265,98855128
85,170288350,160113472
86,87518197,66869568
87,96375307,109454687
88,302529320,89844275
89,114049320,138747281
90,142290115,243346324
91,60089449,143352781
92,56274495,99469334
93,95007339,130457929
94,152193795,218888778
95,92308423,124615760
96,96542252,34440864
97,140507952,162286095
98,189527132,134335497
99,196943545,99727598
100,211390755,216057180
101,138718167,146325270
102,169753190,88160187
103,89154093,223996587
104,276564010,132091355
105,146374983,92276325
106,58090206,103824495
107,114624578,147524170
108,172574659,177350421
109,95970915,63083986
110,164531721,116412224
111,175474109,133124652
112,139174815,51867358
113,87203971,112915115
114,152535034,167410895
115,160318772,73096342
116,230370880,125609388
117,172683551,29928665
118,224836055,190978285
119,121982772,79263770
120,320313921,80977914
121,180510037,94433963
122,163671845,116494880
123,150498236,170049770
124,142675286,78038713
125,195263545,111716603
126,147078819,205413779
127,131709900,242736653
128,103082820,187890975
129,204238640,274487895
130,322658937,231611990
131,214748305,206678211
132,62959723,159948675
133,88569143,112316382
134,71690640,120111377
135,133712668,154056798
136,133402586,176584695
137,284739492,49769393
138,267673570,232511044
139,134324295,68986259
140,233551679,288858667
141,106140023,157645291
142,211136352,102093082
143,25516887,198836511
144,183666867,106738265
145,165437930,228802650
146,186918968,161727304
147,209643438,164232028
148,198153713,173154242
149,222750017,278888287
150,97607860,284856937
151,73364632,182065142
152,184966130,34350600
153,176019416,178223740
154,271192563,147348933
155,81672060,212546785
156,116767728,133922346
157,126931426,84113251
158,109403025,115153525
159,152897943,113973735
160,115795858,198500422
161,96997572,101772010
162,209740205,140920160
163,130571422,153461458
164,230508710,133386220
165,160742534,260736339
166,139121572,41670183
167,223284792,48582330
168,165118713,139894493
169,262992604,55659008
170,80027465,23385178
171,207494012,231419621
172,60526389,18999677
173,197893117,18162579
174,167667619,205688460
175,48167685,169701775
176,152247767,120935988
177,166310593,72988565
178,218320243,67446838
179,156190710,54320796
180,190062395,139352900
181,177737655,159881843
182,77291580,194794945
183,84128048,114934900
184,281623795,140299647
185,178310685,142370013
186,301853841,122988241
187,107119759,167341734
188,127465605,179958332
189,165075257,171830347
190,247527130,157525035
191,164662883,34968479
192,106245667,60187687
193,165202718,151557141
194,153268100,209157905
195,144783708,205222200
196,215446846,114220460
197,179695737,151949272
198,149326234,123430257
199,208549175,97065736
200,60598510,132252676
