0,26389580988,23575078629
1,24258418816,23725477171
2,25621953893,24691555396
3,22703510118,24079896296
4,22867163473,22490215810
5,23858694972,24396167851
6,22850543556,23750856391
7,25727741098,26259721934
8,24201018723,26805647579
9,24050379705,22737735797
10,24932636527,24576126303
11,27507392033,24476607289
12,24480518956,25760091368
13,22770349193,25853395575
14,25600809638,24672783944
15,22124572615,26740840748
16,25232442371,27675476773
17,26412196570,22751351978
18,24442803074,24460440801
19,25573676928,24560788685
20,21898141273,25898340301
21,23516060949,24571221319
22,24505426366,23661926809
23,21925328690,25832162609
24,24544472914,26519575231
25,26239905785,23470051649
26,25992919573,27247612281
27,23644050183,25442516761
28,24726072454,24527753753
29,23582621813,24505367873
30,25422728074,24938721934
31,25555579824,24048529337
32,24514634796,24071299968
33,25110113176,22361709425
34,25635969941,24339724355
35,24471665006,26217679832
36,24722295856,26513826763
37,27739792695,25198166601
38,25543569271,25992772668
39,25463747883,23542926715
40,25576827351,26420911428
41,23858316693,23941972609
42,24894186849,26176311692
43,26285238730,24385012502
44,25148557473,23806344829
45,22759343875,25098646469
46,26118930938,24732666574
47,27384005071,24636498657
48,25149213249,24679022474
49,23582616947,24441667222
50,24699015611,24615921419
51,30564070071,28354887977
52,29829244783,27800436214
53,29938090877,30951967063
54,27005867404,31872514906
55,25687750199,24205250484
56,28306210449,26053151341
57,25245921245,23789388901
58,27488911614,27752781324
59,26540147221,25707646191
60,24957885378,25773327138
61,23700276628,28182967096
62,26288463633,26464518186
63,23597349199,25762403649
64,25451434714,25913698148
65,25241757927,25117864599
66,25053461816,24703487993
67,24687995483,24300259393
68,26087805569,26462058904
69,24187684892,25875637684
70,24916371634,26072834032
71,28069412055,25573430628
72,24134268313,27521078891
73,25103992994,26530500364
74,25622756589,30034129650
75,29601097476,29845470742
76,30504049334,28309902716
77,29793311976,31883795034
78,30760568840,29960124189
79,29422527543,29358603901
80,30663688322,30146893520
81,33704527247,29473116476
82,30430647509,28351530549
83,30168118902,29578586969
84,28846981001,30176712282
85,30594767778,30452873547
86,30687077385,30620045672
87,30545212431,28153783077
88,30885441329,30663246199
89,24738897072,29327213787
90,24532918077,28987638983
91,24368596164,26962924839
92,26361780830,22804632225
93,22564489302,25171836052
94,23838936508,26048305079
95,24817260214,25951577568
96,26477849231,23911350479
97,25450659786,25422073141
98,22430909894,24566990496
99,24092937841,25321439973
100,24373265571,25837331779
