3,41868520,45538057,30240996,34341132,39408660,17853122,29577025,30223378,14671455,18020135,18083488,9476285
4,27988972,45787638,43656818,76897717,43401493,16702460,78086435,42999110,27417861,66024561,28305855,7279630
5,70795212,61182347,85946305,128484205,57269373,58338557,82552305,53245417,18263022,95965460,27625117,78405767
6,118979384,171259992,174077655,144945127,94790958,152606933,133728191,100593264,134069919,23051228,120948073,75710680
7,155398603,225297442,169254667,63379937,156605302,96667680,69923788,183575235,69710198,93418725,68461085,114266090
8,294842933,170496287,118853879,147876028,185243457,76195385,40271330,43452177,46743785,52835527,186463655,157018547
9,263447193,310056003,270860307,233556055,245148373,288978170,195064559,131646525,183432510,94691777,97705165,46481035
10,392788604,230538177,281607477,276962965,275821880,277124139,357419108,167116670,59560902,92735567,98878367,186110422
